time,open,high,low,close,EMA,EMA,EMA,EMA
1443484800,239.96,241.05,236.65,236.89,240.9111678891439,234.28286935278794,234.88440686231937,235.83083778370647
1443571200,236.88,238.75,236.26,237.14,240.76719760738877,234.65388801667538,235.32787200402618,236.180558522471
1443657600,237.1,239.86,236.9,238.34,240.63622626426775,235.00333258572175,235.72167822535368,236.48703901498067
1443744000,238.34,239.4,236.97,238.28,240.55421818340105,235.47999935919006,236.30352750860843,237.10469267665377
1443830400,238.31,240.62,237.73,239.92,240.47406753399386,235.88428516502006,236.7494102844732,237.50646178443586
1443916800,239.93,240.28,239.07,239.87,240.45463655063693,236.46224442716004,237.45620799903472,238.31430785629058
1444003200,239.87,240.98,237.5,240.95,240.43375667382847,236.94906665185147,237.99260622147145,238.83287190419372
1444089600,240.93,248,240.31,246.64,240.45147964976317,237.5177714158727,238.6453603944778,239.5319146027958
1444176000,246.7,247.96,240.2,244,240.67464109084307,238.8295183564623,240.43528030681605,241.92127640186388
1444262400,244,245.38,242.2,242.94,240.79340390902723,239.5681585912534,241.2274402386347,242.61418426790925
1444348800,242.94,244.88,241.1,244.35,240.8700680551334,240.04985022107434,241.60800907449365,242.7227895119395
1444435200,244.44,246.1,243.8,246.07,240.99756562459294,240.67701447520656,242.23734039127285,243.29519300795968
1444521600,246.06,250,245.63,249.02,241.17836685228605,241.4460124073199,243.08682030432334,244.2167953386398
1444608000,249.01,249.14,245.89,246.39,241.45806803613297,242.52658206341707,244.40308245891816,245.81453022575985
1444694400,246.43,251.5,244.86,250.99,241.63563703484252,243.08421319721464,244.85350857915859,246.01968681717324
1444780800,250.98,255,250.25,253.27,241.96936428359814,244.2121827404697,246.21495111712335,247.67312454478215
1444867200,253.25,256.77,253.18,254.99,242.3722441306125,245.50329949183117,247.77829531331815,249.53208302985476
1444953600,254.98,267.6,254.86,263.43,242.82252112594776,246.857113850141,249.37867413258078,251.3480553532365
1445040000,263.45,274.81,263.05,272.87,243.55921680002106,249.2275261572637,252.5056354364517,255.38203690215767
1445126400,272.88,273.5,262.94,265,244.60638762859173,252.6064509919403,257.0332720061291,261.2146912681051
1445212800,265,268.23,262.05,265.17,245.3347309275706,254.37695799309168,258.80365600476705,262.47646084540344
1445299200,265.09,272.95,264.38,271.14,246.04027625158594,255.90739256550714,260.200621337041,263.3476405636023
1445385600,271.16,272.85,265,268.77,246.93740924260072,258.0863364847204,262.6360388176986,265.95176037573486
1445472000,268.77,280,268.75,275.84,247.71714462679356,259.61257412976033,263.99914130265444,266.8911735838232
1445558400,275.76,281.17,275.4,278.76,248.71867517583664,261.91934925408026,266.6126654576201,269.8474490558821
1445644800,278.76,284.49,278.75,284.29,249.79157963384247,264.32515650349734,269.31207313370453,272.8182993705881
1445731200,284.29,295.93,283.28,284.97,251.02366607549095,267.1772770029977,272.64050132621463,276.64219958039206
1445817600,284.97,287.68,282.04,287.1,252.23603514422342,269.719094573998,275.3803899203892,279.4181330535947
1445904000,287.1,297.99,286.89,295.61,253.48117674621545,272.2020810634269,277.98474771585825,281.97875536906315
1445990400,295.68,308.93,295.65,304.09,254.98827757670776,275.55606948293735,281.91702600122306,286.54583691270875
1446076800,304.1,320.99,301.8,316.08,256.7422676632539,279.6337738425177,286.84657577872906,292.3972246084725
1446163200,316.07,336.97,315.9,329.11,258.8611152467091,284.8389490078723,293.3406700501226,300.2881497389817
1446249600,329.11,334.28,306.29,314.85,261.3700039878981,291.16338486389054,301.2894100389842,309.89543315932116
1446336000,314.84,332,311.44,329.46,263.279646702616,294.5457584547633,304.3006522525433,311.5436221062141
1446422400,329.45,371.82,326.07,365.21,265.642873606094,299.5320786755114,309.8893961964225,317.5124147374761
1446508800,365.14,422.3,362.07,404.1,269.19634240587635,308.90463886472406,322.16730815277305,333.38827649165074
1446595200,404.06,499.99,368.15,410,274.01290160566646,322.4982618840492,340.3656841188235,356.9455176611005
1446681600,410,450,366.66,387.21,278.8695836911784,334.9985101863279,355.8399765368627,374.63034510740033
1446768000,387.21,395,351,374.09,282.7388842736363,342.45729444542394,362.81109286200433,378.82356340493357
1446854400,374.26,392,371.43,384.81,286.00749554957787,347.00053809607766,365.3552944482256,377.302375603289
1446940800,384.8,389,363.58,373.83,289.5357992799501,352.4004612252094,369.6763401263977,379.80158373552604
1447027200,373.84,386.96,360.8,379.53,292.5466635913804,355.4632524787509,370.6015978760871,377.81438915701733
1447113600,379.55,382.23,322,337.14,295.653925605974,358.90421641035795,372.5901316814011,378.3929261046782
1447200000,337.14,341.75,293.32,313.2,297.13557112004634,355.7950426374497,364.7123246410897,364.64195073645215
1447286400,313.2,344.99,312.24,336.49,297.70930072290184,349.7100365463854,353.26514138751423,347.49463382430145
1447372800,336.49,343,325,338.07,299.09432569708395,347.8214598969018,349.53733219028885,343.8264225495343
1447459200,338.08,339.57,329.4,334.71,300.48667120790236,346.42982276877296,346.99125837022467,341.9109483663562
1447545600,334.67,336.46,319.89,322.93,301.7075043790487,344.7498480875197,344.2532009546192,339.49729891090414
1447632000,322.94,334.1,316.12,332.89,302.4658077940827,341.6341555035883,339.51693407581496,333.97819927393607
1447718400,332.85,340.72,330.1,336.49,303.5509575157226,340.37927614593286,338.0353931700783,333.60213284929074
1447804800,336.49,338,330,335.49,304.72735189016106,339.82366526794243,337.69197246561646,334.5647552328605
1447891200,335.5,336.38,324.9,326.41,305.82637503694104,339.20599880109353,337.20486747325725,334.87650348857363
1447977600,326.53,327.04,311.23,322.39,306.56579021419316,337.39514182950876,334.8326747014223,332.0943356590491
1448064000,322.39,328,316.33,327,307.13094056368624,335.2515501395789,332.067635878884,328.8595571060327
1448150400,326.99,327,321,323.71,307.84019268641174,334.07132869106766,330.93927235024313,328.2363714040218
1448236800,323.72,326,322,323,308.40732866189705,332.5925674494866,329.3349896057447,326.73091426934786
1448323200,323.01,323.17,318,321,308.92885263825787,331.2236292424171,327.92943636002366,325.4906095128986
1448409600,320.96,330.06,316.26,328.98,309.3585364726058,329.7573964935003,326.38067272446284,323.9804063419324
1448496000,328.99,368.18,328.98,352.57,310.05966017001276,329.6477684230003,326.96052323013777,325.6502708946216
1448582400,352.56,364.46,347.96,358.19,311.5775294496552,332.9209443625717,332.6492958456627,334.6201805964144
1448668800,358.2,359.63,351.09,357.24,313.24261768359605,336.5322380250614,338.3272301021821,342.4801203976096
1448755200,357.24,373.63,354.26,372.24,314.81395276632475,339.4904897357669,342.53006785725273,347.4000802650731
1448841600,372.25,382.87,367.5,376.86,316.8652401675274,344.1704197735145,349.1344972223077,355.68338684338204
1448928000,376.88,378.94,354.6,362.68,319.00862444725857,348.8432169487267,355.3001645062393,362.7489245622547
1449014400,362.68,363.06,347.55,360,320.56831643128504,350.81990024176577,356.9401279492972,362.72594970816976
1449100800,360,369.99,356.52,361.77,321.9765908444534,352.13134306437064,357.62009951612004,361.8172998054465
1449187200,361.89,364.85,355.43,363.98,323.4020697428658,353.5254369123177,358.5689662903156,361.841533203631
1449273600,363.98,390,363.97,387.99,324.8512815377635,355.0189459248437,359.771418225801,362.55435546908734
1449360000,388.03,401.01,375.22,387.57,327.10766433998623,359.7348107927232,366.0511030645119,371.04623697939155
1449446400,387.53,397.57,383,394.73,329.26560489927243,363.70555210804844,370.82419127239814,376.5408246529277
1449532800,394.73,418.94,386.69,418.94,331.6036190100127,368.137616092613,376.1365932118652,382.6038831019518
1449619200,417.84,425,401,418.39,334.6834897596551,375.2379566508111,385.40401694256184,394.3492554013012
1449705600,418.39,419.5,408,415.68,337.67300798252455,381.4025342721238,392.73423539977034,402.3628369342008
1449792000,415.68,453.13,415.67,452.95,340.4589719831487,386.2993150903918,397.83329419982135,406.8018912894672
1449878400,452.95,469.34,403,436.87,344.47650869803624,395.8208415060501,410.0814510443055,422.1845941929781
1449964800,436.9,443.83,419.42,433.83,347.77734767310636,401.6892927194715,416.0411285900154,427.0897294619854
1450051200,433.38,450,429.12,444.01,350.8345852562097,406.21653661668984,419.8942111255675,429.18648630799026
1450137600,444.03,464.95,443.76,464.27,354.1629929256308,411.6184599571627,425.25771976433026,434.13432420532683
1450224000,464.5,464.73,440,453.97,358.10360032114403,419.172965677568,433.97822648336796,444.2562161368846
1450310400,453.96,456.33,446.01,455.5,361.52704316681746,424.142542009344,438.4186205981751,447.49081075792304
1450396800,455.5,465.1,453.28,463.17,364.883220196574,428.622178865152,442.2144826874695,450.16054050528203
1450483200,463.14,465.6,451.58,461.29,368.3923909038392,433.5532961701303,446.8645976458096,454.48702700352135
1450569600,461.29,461.3,430,442.22,371.71016265727354,437.51568243154026,450.0702426134075,456.75468466901424
1450656000,442.36,444.44,424.66,436.81,374.2333711337995,438.20772779846305,448.3568553659836,451.9564564460095
1450742400,436.85,442,432.58,433.92,376.46967930759234,438.0137666843969,445.79977639576504,446.92097096400636
1450828800,433.94,445.11,428.29,442.43,378.5221907608926,437.4318000151973,443.16427053003946,442.5939806426709
1450915200,442.43,460,442.42,455.74,380.80461251943217,438.1458285844549,443.0010993011418,442.53932042844724
1451001600,455.74,458.99,450.01,455.84,383.48087635802386,440.6592816438185,445.83196612311025,446.93954695229814
1451088000,455.82,458.29,410,419.41,386.0644164880944,442.8250985518444,448.0515292068635,449.8996979681988
1451174400,419.41,429.85,410.02,424.72,387.2553301849482,439.48008447300947,441.6867449386716,439.7364653121325
1451260800,424.73,429.9,418,421.94,388.5937112497715,437.3729295482938,437.9185793967446,434.73431020808835
1451347200,421.94,433.9,419.31,433.89,389.7846501337082,435.168225327109,434.3677839752458,430.46954013872556
1451433600,433.89,434.99,422.35,427.95,391.35984120036153,434.98562170895053,434.2616097585245,431.60969342581706
1451520000,427.9,434,419.04,430.35,392.6648468717772,433.9733900362433,432.8479187010746,430.3731289505447
1451606400,430.35,437.15,427.92,435.66,394.0107451977851,433.45576288820854,432.29282565639136,430.36541930036316
1451692800,435.67,437.56,432.41,435.4,395.49857572643566,433.7720824756073,433.04330884385996,432.1336128669088
1451779200,435.4,435.75,425.02,431.91,396.9236265933487,434.00464212194913,433.56701798966884,433.2224085779392
1451865600,431.9,435.79,431.37,433.85,398.17278278644335,433.70397896167066,433.1965695475202,432.7816057186261
1451952000,433.84,435.64,430,433.34,399.4466119726418,433.72341053857485,433.3395540925157,433.1344038124174
1452038400,433.32,433.46,428.15,430.87,400.6563758307617,433.66578046163556,433.3352087386233,433.1962692082783
1452124800,430.66,460.15,430.64,459.08,401.7279338368059,433.2363832528305,432.7407179078181,432.3508461388522
1452211200,459.07,464.4,447.53,454.44,403.7758647712057,436.92689993099754,438.59166948385854,441.2572307592348
1452297600,454.41,456,447.66,450.38,405.58422674366267,439.42448565514076,442.1068540430011,445.6414871728232
1452384000,450.39,451.39,442.96,449.99,407.184432931389,440.99098770440634,443.94755314455637,447.2243247818821
1452470400,449.99,452.65,445.88,449.19,408.71320318383937,442.2765608894911,445.2903191124327,448.14621652125476
1452556800,449.26,449.44,431.83,434.01,410.1613030701308,443.27419504813525,446.172470420781,448.5174776808365
1452643200,434.01,437.5,425,432.76,411.0130422461976,441.95073861268736,443.469699216163,443.6816517872243
1452729600,432.7,435.27,428,430.03,411.78757645169054,440.6292045251606,441.07643272368233,440.0211011914829
1452816000,430.04,430.29,357.3,357.53,412.43944872127304,439.11646102156624,438.6238921184196,436.6940674609886
1452902400,357.59,391,350.92,388.7,410.4805398383704,427.46982373277103,420.61636053654854,410.3260449739924
1452988800,388.7,391,372,378.46,409.70266341557146,421.93127748523233,413.5238359728711,403.1173633159949
1453075200,378.47,386.1,370.1,384.89,408.5872111507296,415.72252355877055,405.7340946455664,394.9015755439966
1453161600,384.79,385.5,370,375.27,407.7373107524893,411.3035916218033,401.0798513909961,391.5310503626644
1453248000,375.28,425.1,369,418.54,406.57812108275755,406.15736424726,395.3465510818859,386.1140335751096
1453334400,418.89,424.78,403.21,409.38,407.01783104408764,407.9763122119371,400.57842861924456,397.03935571673975
1453420800,409.02,413.99,373.86,382.9,407.08933707822735,408.12541046737465,402.45433337052356,401.0329038111598
1453507200,382.93,398.72,382.55,387.5,406.2265036111478,404.52606611489256,398.1155926215183,394.9986025407732
1453593600,387.5,406.93,387.49,403.05,405.55769991074965,402.0937709556222,395.75657203895867,392.4990683605155
1453680000,403.04,403.04,386.41,391.4,405.4677820567943,402.22894653339046,397.37511158585676,396.01271224034366
1453766400,391.4,397,387.78,391.54,404.96536126905164,400.6819541714775,396.0473090112219,394.47514149356243
1453852800,391.7,397.18,390.7,394.79,404.4915983665855,399.3988178612664,395.08124034206145,393.5500943290416
1453939200,394.6,395,377.12,379.61,404.1383269963503,398.7132724525141,394.97429804382557,393.90006288602774
1454025600,379.63,385.05,363.25,378.68,403.2630296036235,395.9870906735835,391.56445403408657,389.1433752573518
1454112000,378.68,382.04,375,378.46,402.38506426063697,393.51464914878585,388.70124202651175,385.6555835049012
1454198400,378.46,382.5,365,367.95,401.5305976798999,391.3639849846736,386.4254104650647,383.2570556699341
1454284800,367.89,379,366.26,371.33,400.32914776276067,388.0105585582917,382.306430361717,378.13470377995606
1454371200,371.33,374.41,371.17,372.93,399.29346391409064,385.62762162139285,379.8672236146688,375.86646918663735
1454457600,372.93,373.01,365.63,368.87,398.3519116314445,383.8136756754796,378.3256183669646,374.8876461244249
1454544000,368.87,390.63,368.74,387.99,397.2989862160358,381.6788648646968,376.2243698409725,372.8817640829499
1454630400,387.99,389.36,382.99,384.5,396.966522422606,382.5804555983115,378.8389543207564,377.9178427219666
1454716800,384.44,384.54,370.05,375.44,396.5191466217986,382.84610479855274,380.08363113836606,380.09189514797777
1454803200,375.44,379.81,373.24,377.49,395.7663199567344,381.7880898273309,379.05171310761807,378.54126343198516
1454889600,377.47,379.35,370.5,371.14,395.11287995827956,381.17121985199793,378.7002213059252,378.18417562132345
1454976000,371.02,374.93,370.13,372.68,394.25241995976955,379.7210455874268,376.99350546016404,375.7961170808823
1455062400,372.76,383.34,371.87,378.44,393.4848335326349,378.72661050350865,376.0527264690165,374.7840780539215
1455148800,378.49,379.5,361.1,378.23,392.94930376361225,378.6928090030074,376.59434280923506,376.019385369281
1455235200,378.23,382.05,377.46,382.05,392.4236143434832,378.62669343114925,376.9578221849606,376.756256912854
1455321600,382.05,395.59,381.99,390.99,392.0531281169302,379.11573722669937,378.08941725496936,378.52083794190264
1455408000,391,406.92,391,406.59,392.01551639846843,380.8134890514566,380.95843564275395,382.6805586279351
1455494400,406.62,409.09,394.03,398.95,392.5371050985231,384.5001334726771,386.6610054999197,390.6603724186234
1455580800,398.94,407.5,390.2,407.42,392.765779916433,386.56297154800893,389.38967094438203,393.4202482790823
1455667200,407.41,420.13,405.69,415.2,393.2887877765604,389.54111846972194,393.39418851229715,398.0834988527215
1455753600,415.18,423.2,415.01,421.19,394.0706167845404,393.20381583119024,398.2354799540089,403.782332568481
1455840000,421.18,422,416,420.72,395.03880904223536,397.20041356959166,403.3342621864514,409.581555045654
1455926400,420.72,444.03,420.09,437.46,395.9559944335841,400.56035448822144,407.1977594783511,413.294370030436
1456012800,438.04,448.7,426.01,438.56,397.4589946323847,405.91458956133266,414.05159070538417,421.54291335362404
1456099200,438.56,439,430.95,437.55,398.9268876812281,410.5782196239994,419.49790388196544,427.2152755690827
